marque,modele,prix,generation,carrosserie,annee,date,energie,kilometrage,transmition,code postal,chevaux_fiscaux,chevaux_din,etat
RENAULT,CLIO,13080,Campus [3pi restyling],Hatchback,2019,01/03/2020,DIESEL,58265,MANUEL,36000,4,75,<150000km
RENAULT,KADJAR,22310,1 génération,4x4_SUV,2019,16/03/2020,DIESEL,12949,AUTOMATIQUE,92000,5,110,<50000km
RENAULT,CLIO,20330,3 génération [restyling],Hatchback,2020,01/03/2020,DIESEL,10584,MANUEL,93000,5,112,<50000km
RENAULT,CLIO,11290,Campus [3pi restyling],Hatchback,2017,15/03/2020,DIESEL,61692,MANUEL,50000,4,75,<150000km
RENAULT,MEGANE,16710,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2018,01/03/2020,ESSENCE,19245,MANUEL,49000,5,100,<50000km
RENAULT,ESPACE,21970,4 génération [2pi restyling],Monospace,2017,16/03/2020,DIESEL,51658,AUTOMATIQUE,28000,8,170,<150000km
RENAULT,CLIO,12390,4 génération,Hatchback,2018,11/03/2020,ESSENCE,8503,MANUEL,92000,5,90,<50000km
RENAULT,SCENIC,29360,4 génération,Monospace,2020,01/03/2020,ESSENCE,3584,AUTOMATIQUE,37000,9,160,<5000km
RENAULT,CLIO,14730,4 génération,Hatchback,2019,01/03/2020,DIESEL,17709,MANUEL,30000,5,90,<50000km
RENAULT,MEGANE,30840,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2020,01/03/2020,DIESEL,121,AUTOMATIQUE,92000,8,165,<5000km
RENAULT,TWINGO,15360,3 génération,Hatchback,2019,01/03/2020,ESSENCE,7427,AUTOMATIQUE,93000,5,90,<50000km
RENAULT,KADJAR,17200,1 génération,4x4_SUV,2016,05/03/2020,DIESEL,118829,MANUEL,77000,7,130,<150000km
RENAULT,MEGANE,16570,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2017,01/03/2020,DIESEL,85589,MANUEL,49000,5,110,<150000km
RENAULT,CLIO,12190,4 génération,Hatchback,2018,01/03/2020,ESSENCE,56603,MANUEL,37000,5,90,<150000km
RENAULT,CLIO,16230,4 génération,Hatchback,2020,01/03/2020,DIESEL,15131,MANUEL,30000,5,90,<50000km
RENAULT,KOLEOS,26980,1 génération [2pi restyling],4x4_SUV,2018,01/03/2020,DIESEL,47265,AUTOMATIQUE,37000,10,173,<50000km
RENAULT,CAPTUR,14670,1 génération,4x4_SUV,2019,15/03/2020,ESSENCE,41472,MANUEL,27000,5,90,<50000km
RENAULT,SCENIC,7890,3 génération,Monospace,2010,09/03/2020,ESSENCE,184190,MANUEL,31000,8,130,<250000km
RENAULT,MEGANE,24570,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,11,AUTOMATIQUE,77000,8,165,<5000km
RENAULT,CLIO,12290,4 génération,Hatchback,2018,01/03/2020,ESSENCE,49408,MANUEL,45000,5,90,<50000km
RENAULT,MEGANE,28270,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2021,24/04/2020,ESSENCE,12,MANUEL,37000,8,165,<5000km
RENAULT,MEGANE,17060,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2018,04/03/2020,DIESEL,58560,MANUEL,78000,5,110,<150000km
RENAULT,CLIO,12900,4 génération,Hatchback,2020,14/03/2020,ESSENCE,16628,MANUEL,37000,5,90,<50000km
RENAULT,CAPTUR,15190,1 génération,4x4_SUV,2019,01/03/2020,ESSENCE,42259,MANUEL,78000,5,90,<50000km
RENAULT,SCENIC,23920,4 génération,Monospace,2018,07/03/2020,DIESEL,48187,MANUEL,55000,7,130,<50000km
RENAULT,CAPTUR,17150,1 génération,4x4_SUV,2019,15/03/2020,ESSENCE,14246,AUTOMATIQUE,45000,6,120,<50000km
RENAULT,CLIO,11380,Campus [3pi restyling],Hatchback,2018,01/03/2020,ESSENCE,29196,MANUEL,31000,4,75,<50000km
RENAULT,CLIO,15640,4 génération,Hatchback,2020,13/04/2020,ESSENCE,17274,MANUEL,56000,5,90,<50000km
RENAULT,CLIO,11250,Campus [3pi restyling],Hatchback,2017,01/03/2020,ESSENCE,47764,MANUEL,30000,4,75,<50000km
RENAULT,CLIO,25810,4 génération,Hatchback,2021,01/03/2020,ESSENCE,12,AUTOMATIQUE,77000,7,90,<5000km
RENAULT,KADJAR,15710,1 génération,4x4_SUV,2017,01/03/2020,ESSENCE,91355,MANUEL,37000,7,130,<150000km
RENAULT,MEGANE,25610,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,6825,MANUEL,30000,8,165,<50000km
RENAULT,MEGANE,22770,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,6842,MANUEL,69000,7,130,<50000km
RENAULT,SCENIC,26800,4 génération,Monospace,2020,11/03/2020,DIESEL,3910,MANUEL,78000,8,160,<5000km
RENAULT,KOLEOS,22340,1 génération [2pi restyling],4x4_SUV,2018,01/03/2020,DIESEL,46521,MANUEL,34000,7,140,<50000km
RENAULT,CAPTUR,15370,1 génération,4x4_SUV,2019,29/04/2020,DIESEL,70045,MANUEL,59000,5,90,<150000km
RENAULT,CAPTUR,20050,1 génération,4x4_SUV,2019,11/03/2020,DIESEL,13478,AUTOMATIQUE,91000,5,90,<50000km
RENAULT,MEGANE,24480,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,24689,AUTOMATIQUE,37000,7,130,<50000km
RENAULT,SCENIC,27480,4 génération,Monospace,2020,10/03/2020,DIESEL,23010,MANUEL,37000,6,115,<50000km
RENAULT,SCENIC,17680,4 génération,Monospace,2018,05/03/2020,ESSENCE,85196,MANUEL,15000,7,130,<150000km
RENAULT,MEGANE,16910,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2018,10/03/2020,ESSENCE,28142,MANUEL,91000,5,100,<50000km
RENAULT,CLIO,12280,4 génération,Hatchback,2017,01/03/2020,ESSENCE,7649,MANUEL,7000,5,90,<50000km
RENAULT,KADJAR,19870,1 génération,4x4_SUV,2017,10/03/2020,DIESEL,81315,MANUEL,54000,7,130,<150000km
RENAULT,KADJAR,24630,1 génération,4x4_SUV,2020,01/03/2020,ESSENCE,11,MANUEL,78000,7,130,<5000km
RENAULT,MEGANE,22970,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2020,04/03/2020,ESSENCE,11668,AUTOMATIQUE,93000,7,130,<50000km
RENAULT,MODUS,4540,1 génération,Monospace,2006,30/04/2020,DIESEL,91149,MANUEL,60000,4,70,<150000km
RENAULT,CAPTUR,15110,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,54301,MANUEL,30000,5,90,<150000km
RENAULT,CLIO,13660,4 génération,Hatchback,2019,01/03/2020,DIESEL,67067,MANUEL,36000,5,90,<150000km
RENAULT,TALISMAN,21820,1 génération,Berline,2019,01/03/2020,ESSENCE,12758,AUTOMATIQUE,93000,8,190,<50000km
RENAULT,KADJAR,21680,1 génération,4x4_SUV,2019,16/04/2020,DIESEL,17973,MANUEL,67000,6,110,<50000km
RENAULT,MEGANE,22980,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,12/03/2020,DIESEL,16430,MANUEL,37000,6,115,<50000km
RENAULT,MEGANE,20950,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,10585,MANUEL,18000,8,165,<50000km
RENAULT,KOLEOS,37380,1 génération [restyling],4x4_SUV,2020,01/03/2020,DIESEL,11,AUTOMATIQUE,30000,8,150,<5000km
RENAULT,SCENIC,18720,4 génération,Monospace,2017,01/03/2020,DIESEL,99943,MANUEL,45000,7,130,<150000km
RENAULT,TWINGO,10580,3 génération,Hatchback,2019,01/03/2020,ESSENCE,9012,MANUEL,37000,4,69,<50000km
RENAULT,CLIO,20500,4 génération,Hatchback,2020,01/03/2020,ESSENCE,19,MANUEL,93000,5,90,<5000km
RENAULT,SCENIC,25740,4 génération,Monospace,2020,01/03/2020,ESSENCE,16157,AUTOMATIQUE,92000,7,130,<50000km
RENAULT,CAPTUR,12880,1 génération,4x4_SUV,2018,16/03/2020,DIESEL,77171,MANUEL,45000,4,90,<150000km
RENAULT,CAPTUR,16030,1 génération,4x4_SUV,2018,25/03/2020,ESSENCE,21641,MANUEL,44000,5,90,<50000km
RENAULT,KOLEOS,28130,1 génération [2pi restyling],4x4_SUV,2018,30/03/2020,DIESEL,94728,AUTOMATIQUE,16000,10,173,<150000km
RENAULT,KADJAR,14720,1 génération,4x4_SUV,2017,13/04/2020,DIESEL,107062,AUTOMATIQUE,36000,5,110,<150000km
RENAULT,CLIO,19470,4 génération,Hatchback,2020,16/04/2020,ESSENCE,2192,MANUEL,38000,5,90,<5000km
RENAULT,CLIO,15810,4 génération,Hatchback,2019,01/03/2020,ESSENCE,10656,MANUEL,93000,5,90,<50000km
RENAULT,CAPTUR,19480,1 génération,4x4_SUV,2019,01/03/2020,ESSENCE,556,MANUEL,33000,5,90,<5000km
RENAULT,MEGANE,12280,4 génération,predicted ['Hatchback'] but score's only 0.5923718712753278,2016,01/03/2020,DIESEL,88865,MANUEL,49000,5,90,<150000km
RENAULT,CLIO,11750,Campus [3pi restyling],Hatchback,2018,01/03/2020,DIESEL,33680,MANUEL,37000,4,75,<50000km
RENAULT,SCENIC,28390,4 génération,Monospace,2020,01/03/2020,ESSENCE,1,AUTOMATIQUE,93000,7,130,<5000km
RENAULT,SCENIC,22780,4 génération,Monospace,2019,01/03/2020,ESSENCE,8010,MANUEL,49000,7,130,<50000km
RENAULT,MEGANE,12110,4 génération,predicted ['Hatchback'] but score's only 0.5923718712753278,2017,01/03/2020,DIESEL,166250,MANUEL,49000,4,90,<250000km
RENAULT,CLIO,11520,4 génération,Hatchback,2018,01/03/2020,ESSENCE,26458,MANUEL,91000,5,90,<50000km
RENAULT,CLIO,11420,Campus [3pi restyling],Hatchback,2019,01/03/2020,ESSENCE,27784,MANUEL,49000,4,75,<50000km
RENAULT,CLIO,17420,4 génération,Hatchback,2020,11/03/2020,DIESEL,11328,AUTOMATIQUE,91000,5,90,<50000km
RENAULT,KADJAR,24060,1 génération,4x4_SUV,2020,01/03/2020,ESSENCE,13657,AUTOMATIQUE,49000,7,130,<50000km
RENAULT,CLIO,14120,4 génération,Hatchback,2020,01/03/2020,ESSENCE,5236,MANUEL,49000,5,90,<50000km
RENAULT,MEGANE,14240,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2016,05/03/2020,DIESEL,34418,AUTOMATIQUE,77000,5,110,<50000km
RENAULT,MEGANE,11780,3 génération,predicted ['Hatchback'] but score's only 0.5923718712753278,2012,10/04/2020,DIESEL,50609,AUTOMATIQUE,37000,6,110,<150000km
RENAULT,KADJAR,20110,1 génération,4x4_SUV,2017,01/03/2020,DIESEL,61841,MANUEL,30000,7,130,<150000km
RENAULT,CAPTUR,16710,1 génération,4x4_SUV,2020,01/03/2020,DIESEL,16159,MANUEL,94000,5,90,<50000km
RENAULT,SCENIC,24620,4 génération,Monospace,2020,01/03/2020,ESSENCE,21034,AUTOMATIQUE,30000,7,130,<50000km
RENAULT,TWINGO,12690,3 génération,Hatchback,2018,01/03/2020,ESSENCE,6954,MANUEL,30000,4,90,<50000km
RENAULT,CAPTUR,15050,1 génération,4x4_SUV,2020,01/03/2020,ESSENCE,8276,MANUEL,18000,5,90,<50000km
RENAULT,CLIO,16740,4 génération,Hatchback,2018,01/03/2020,ESSENCE,37560,MANUEL,24000,6,90,<50000km
RENAULT,CLIO,12490,4 génération,Hatchback,2018,01/03/2020,DIESEL,55856,MANUEL,10000,5,90,<150000km
RENAULT,CAPTUR,15530,1 génération,4x4_SUV,2019,29/04/2020,DIESEL,58289,MANUEL,59000,5,90,<150000km
RENAULT,CAPTUR,12700,1 génération,4x4_SUV,2016,30/04/2020,ESSENCE,66663,AUTOMATIQUE,67000,6,120,<150000km
RENAULT,CLIO,12960,4 génération,Hatchback,2020,01/03/2020,ESSENCE,25897,MANUEL,30000,5,90,<50000km
RENAULT,MEGANE,17960,4 génération,predicted ['Hatchback'] but score's only 0.5923718712753278,2020,01/03/2020,ESSENCE,17796,MANUEL,78000,6,115,<50000km
RENAULT,CLIO,12400,4 génération,Hatchback,2020,01/03/2020,ESSENCE,19200,MANUEL,44000,4,90,<50000km
RENAULT,MEGANE,73770,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2020,13/04/2020,ESSENCE,12,MANUEL,59000,19,205,<5000km
RENAULT,CLIO,17530,4 génération,Hatchback,2020,03/03/2020,ESSENCE,11,MANUEL,45000,5,90,<5000km
RENAULT,CLIO,18110,4 génération,Hatchback,2020,01/03/2020,ESSENCE,5499,MANUEL,45000,5,90,<50000km
RENAULT,CLIO,11580,4 génération,Hatchback,2016,04/03/2020,DIESEL,74668,MANUEL,93000,4,90,<150000km
RENAULT,CAPTUR,16030,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,38708,MANUEL,84000,5,110,<50000km
RENAULT,MEGANE,20100,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2019,01/03/2020,ESSENCE,15947,MANUEL,49000,7,130,<50000km
RENAULT,KOLEOS,36730,1 génération [restyling],4x4_SUV,2020,01/03/2020,DIESEL,11,AUTOMATIQUE,30000,8,150,<5000km
RENAULT,MEGANE,21980,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,12241,AUTOMATIQUE,92000,7,130,<50000km
RENAULT,CLIO,11310,Campus [3pi restyling],Hatchback,2018,01/03/2020,ESSENCE,21615,MANUEL,49000,4,75,<50000km
RENAULT,CLIO,14360,Campus [3pi restyling],Hatchback,2019,01/03/2020,DIESEL,22931,MANUEL,30000,4,75,<50000km
RENAULT,TWINGO,9820,2 génération [restyling],Hatchback,2013,01/03/2020,ESSENCE,15990,MANUEL,6000,4,75,<50000km
RENAULT,CAPTUR,17960,1 génération,4x4_SUV,2020,01/03/2020,ESSENCE,27103,AUTOMATIQUE,28000,8,143,<50000km
RENAULT,CLIO,15220,4 génération,Hatchback,2018,10/03/2020,DIESEL,71429,MANUEL,45000,4,90,<150000km
RENAULT,CAPTUR,20310,1 génération,4x4_SUV,2020,09/03/2020,ESSENCE,19911,MANUEL,93000,8,143,<50000km
RENAULT,KADJAR,27310,1 génération,4x4_SUV,2020,01/03/2020,ESSENCE,108,AUTOMATIQUE,93000,9,130,<5000km
RENAULT,ESPACE,24730,4 génération [2pi restyling],Monospace,2017,01/03/2020,DIESEL,31979,AUTOMATIQUE,59000,8,170,<50000km
RENAULT,CAPTUR,21250,1 génération,4x4_SUV,2020,02/03/2020,ESSENCE,13876,MANUEL,45000,8,143,<50000km
RENAULT,TWINGO,14720,3 génération,Hatchback,2020,01/03/2020,ESSENCE,12,MANUEL,37000,5,90,<5000km
RENAULT,TWINGO,13140,3 génération,Hatchback,2020,01/03/2020,ESSENCE,10318,MANUEL,49000,4,69,<50000km
RENAULT,TWINGO,14020,3 génération,Hatchback,2020,01/03/2020,ESSENCE,6035,MANUEL,49000,4,71,<50000km
RENAULT,CAPTUR,14880,1 génération,4x4_SUV,2018,01/03/2020,ESSENCE,41085,MANUEL,30000,5,90,<50000km
RENAULT,CLIO,15800,4 génération,Hatchback,2020,03/03/2020,ESSENCE,10693,MANUEL,30000,5,90,<50000km
RENAULT,MEGANE,23530,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2020,01/03/2020,DIESEL,25719,AUTOMATIQUE,37000,6,115,<50000km
RENAULT,KADJAR,22580,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,37635,MANUEL,50000,7,130,<50000km
RENAULT,ESPACE,40810,4 génération [2pi restyling],Monospace,2020,01/03/2020,DIESEL,21100,AUTOMATIQUE,59000,11,175,<50000km
RENAULT,KADJAR,18280,1 génération,4x4_SUV,2018,01/03/2020,ESSENCE,50087,AUTOMATIQUE,37000,7,130,<150000km
RENAULT,ESPACE,20880,4 génération [2pi restyling],Monospace,2016,13/04/2020,DIESEL,149232,AUTOMATIQUE,36000,8,150,<150000km
RENAULT,MEGANE,13670,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2018,01/03/2020,DIESEL,99427,MANUEL,92000,5,110,<150000km
RENAULT,MEGANE,27470,4 génération,predicted ['Break'] but score's only 0.5929678188319428,2020,01/03/2020,ESSENCE,12,AUTOMATIQUE,45000,8,165,<5000km
RENAULT,CAPTUR,13520,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,60512,MANUEL,59000,4,90,<150000km
RENAULT,CAPTUR,18120,1 génération,4x4_SUV,2020,01/03/2020,DIESEL,24239,AUTOMATIQUE,37000,5,90,<50000km
RENAULT,ESPACE,32290,4 génération [2pi restyling],Monospace,2018,01/03/2020,DIESEL,19195,AUTOMATIQUE,89000,8,150,<50000km
RENAULT,SCENIC,15600,3 génération [2pi restyling],Monospace,2014,02/03/2020,ESSENCE,56265,MANUEL,67000,7,130,<150000km
RENAULT,CLIO,13950,4 génération,Hatchback,2019,01/03/2020,ESSENCE,7103,MANUEL,92000,5,90,<50000km
RENAULT,CAPTUR,13400,1 génération,4x4_SUV,2014,20/04/2020,ESSENCE,68030,AUTOMATIQUE,79000,6,120,<150000km
RENAULT,KADJAR,22870,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,11435,AUTOMATIQUE,91000,5,110,<50000km
RENAULT,CAPTUR,12170,1 génération,4x4_SUV,2017,13/03/2020,DIESEL,86542,AUTOMATIQUE,50000,4,90,<150000km
RENAULT,CLIO,12130,4 génération,Hatchback,2017,13/04/2020,ESSENCE,59566,MANUEL,36000,5,90,<150000km
RENAULT,KOLEOS,37100,2 génération,4x4_SUV,2020,09/03/2020,DIESEL,12,AUTOMATIQUE,78000,8,144,<5000km
RENAULT,SCENIC,27850,4 génération,Monospace,2020,01/03/2020,DIESEL,8581,AUTOMATIQUE,37000,8,160,<50000km
RENAULT,ESPACE,31900,4 génération [2pi restyling],Monospace,2019,01/03/2020,DIESEL,30520,AUTOMATIQUE,30000,8,150,<50000km
RENAULT,MEGANE,16270,4 génération,predicted ['Break'] but score's only 0.5923718712753278,2017,01/03/2020,DIESEL,86651,AUTOMATIQUE,82000,5,110,<150000km
RENAULT,CAPTUR,15600,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,55418,MANUEL,12000,5,90,<150000km
RENAULT,CLIO,13920,4 génération,Hatchback,2020,01/03/2020,ESSENCE,27666,MANUEL,59000,4,90,<50000km
RENAULT,CAPTUR,13070,1 génération,4x4_SUV,2018,29/04/2020,ESSENCE,45955,MANUEL,59000,5,90,<50000km
RENAULT,CLIO,14540,4 génération,Hatchback,2019,01/03/2020,DIESEL,3511,MANUEL,30000,4,90,<5000km
RENAULT,CAPTUR,16010,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,30130,MANUEL,93000,4,90,<50000km
RENAULT,SCENIC,20290,4 génération,Monospace,2020,01/03/2020,ESSENCE,17573,MANUEL,37000,6,115,<50000km
RENAULT,SCENIC,18850,4 génération,Monospace,2019,10/03/2020,DIESEL,76506,MANUEL,59000,5,110,<150000km
RENAULT,MEGANE,19090,4 génération,predicted ['Hatchback'] but score's only 0.5929678188319428,2017,01/03/2020,DIESEL,31042,MANUEL,78000,6,130,<50000km
RENAULT,KADJAR,25820,1 génération,4x4_SUV,2019,01/03/2020,DIESEL,23486,MANUEL,89000,7,130,<50000km
RENAULT,TWINGO,11800,3 génération,Hatchback,2020,21/03/2020,ESSENCE,1130,MANUEL,35000,4,69,<5000km
